student_id,dataset_source,sleep_hours,academic_score,gender,age,bedtime_consistency,daytime_sleep_minutes,cumulative_gpa,sleep_category,study_hours_per_day,attendance_percentage,productivity_score,distraction_hours,mental_health_rating
CMU_62617,CMU,7.75,93.054166675,Female,,-0.04908644217952937,34.03333333,3.777833333,Adequate,,,,,
CMU_63138,CMU,7.359770115,97.91875,Female,,-0.07258660481823916,42.37931034,3.9445,Adequate,,,,,
CMU_63347,CMU,6.806321838333333,97.621428575,Male,,-0.0886703484684971,54.03448276,3.952428571,Insufficient,,,,,
CMU_63419,CMU,5.508641975000001,83.33214285,Female,,-0.7556860847329154,41.77777778,3.291625,Poor,,,,,
CMU_63904,CMU,5.61547619,96.428571425,Female,,-0.06500566138557363,16.25,3.611333333,Poor,,,,,
CMU_64232,CMU,6.738505746666666,88.8875,Female,,-0.23783387104580178,110.5172414,3.277833333,Insufficient,,,,,
CMU_64296,CMU,5.798333333333333,86.108333325,Male,,-0.058913398508631414,34.1,3.5,Poor,,,,,
CMU_65656,CMU,5.193452381666666,80.953571425,Male,,-0.15678356816142835,27.39285714,3.523857143,Poor,,,,,
CMU_66815,CMU,6.802873563333334,95.833333325,Male,,-0.05051769588878041,20.17241379,3.9445,Insufficient,,,,,
CMU_67106,CMU,6.635000000000001,100.0,Male,,-0.0695922423616698,49.13333333,3.888833333,Insufficient,,,,,
CMU_67574,CMU,5.98245614,86.1125,Male,,-0.09853713485258038,32.10526316,3.666666667,Poor,,,,,
CMU_67709,CMU,6.753472221666667,90.625,Male,,-0.7705175212549134,33.95833333,3.5334,Insufficient,,,,,
CMU_67918,CMU,7.761666666666667,97.220833325,Male,,-0.04917543375309775,15.7,3.889,Adequate,,,,,
CMU_67993,CMU,6.226041666666666,91.666666675,Female,,-1.1051742508247797,40.875,3.666666667,Insufficient,,,,,
CMU_69057,CMU,5.279444444999999,75.004166675,Male,,-0.2232315378432816,91.26666667,3.222166667,Poor,,,,,
CMU_70492,CMU,4.984567901666667,88.891666675,Male,,-0.09923714644065164,51.66666667,3.4445,Poor,,,,,
CMU_71985,CMU,6.282098765,88.891666675,Male,,-0.17596372689146034,33.37037037,3.666666667,Insufficient,,,,,
CMU_72348,CMU,8.090555555,91.666666675,Female,,-0.010145872129766068,29.7,3.888833333,Optimal,,,,,
CMU_72806,CMU,7.794666666666667,98.6125,Female,,-0.043646704946715374,20.52,3.778,Adequate,,,,,
CMU_73158,CMU,6.917222221666666,97.621428575,Male,,-0.0338194922088954,38.0,3.952428571,Insufficient,,,,,
CMU_74899,CMU,5.575490196666666,87.504166675,Male,,-0.09174975354789548,19.52941176,3.571428571,Poor,,,,,
CMU_75149,CMU,5.0134920633333335,79.16250000000001,Female,,-0.7435824855047989,133.2380952,3.111166667,Poor,,,,,
CMU_77036,CMU,7.913333333333333,80.0,Female,,-0.022781523231603432,13.6,3.3335,Adequate,,,,,
CMU_77711,CMU,7.122777778333333,97.220833325,Male,,-0.05936544538643186,24.2,3.9445,Adequate,,,,,
CMU_79167,CMU,6.515517241666667,96.43214285,Female,,-0.2761481783363912,63.34482759,3.5,Insufficient,,,,,
CMU_79352,CMU,5.105357143333333,88.891666675,Female,,-0.1606758207158253,19.57142857,3.722333333,Poor,,,,,
CMU_79607,CMU,5.668518518333333,97.61785714999999,Male,,-0.4978412964507525,35.62962963,3.833375,Poor,,,,,
CMU_80177,CMU,5.964285715,97.225,Male,,-0.1503631590746361,21.42857143,3.777833333,Poor,,,,,
CMU_81807,CMU,6.111666666666666,91.670833325,Male,,-0.09446847476090975,20.1,3.833333333,Insufficient,,,,,
CMU_82986,CMU,4.543103448333333,79.166666675,Female,,-0.14002717676262588,12.62068966,3.5334,Poor,,,,,
CMU_83005,CMU,7.0622222216666675,98.6125,Female,,-0.07760643652741427,31.9,3.8335,Adequate,,,,,
CMU_83536,CMU,7.545,88.891666675,Female,,-0.04566447189806129,16.16666667,3.833333333,Adequate,,,,,
CMU_83566,CMU,7.577777778333333,88.8875,Female,,-0.0384880804203719,14.5,3.555666667,Adequate,,,,,
CMU_83612,CMU,6.378030303333333,98.6125,Female,,-0.34412250497982255,15.59090909,3.761857143,Insufficient,,,,,
CMU_84011,CMU,6.2511494249999995,100.0,Female,,-0.0975848271949573,58.55172414,3.857142857,Insufficient,,,,,
CMU_85503,CMU,5.8217948716666665,80.55833332499999,Male,,-0.18051622482909055,43.38461538,3.611166667,Poor,,,,,
CMU_86440,CMU,6.134,95.005,Male,,-0.08835740335621768,20.36,3.777833333,Insufficient,,,,,
CMU_87328,CMU,7.5611111116666665,97.225,Male,,-2.105582863043258,32.88888889,3.9445,Adequate,,,,,
CMU_88185,CMU,7.015555555000001,98.6125,Female,,-0.06714887744114252,15.23333333,3.722333333,Adequate,,,,,
CMU_88882,CMU,5.537931035,98.6125,Male,,-0.031103837186329537,40.27586207,3.9445,Poor,,,,,
CMU_89607,CMU,5.424074073333333,68.054166675,Male,,-0.39626861032477156,34.74074074,3.277666667,Poor,,,,,
CMU_89652,CMU,6.989999999999999,98.810714275,Female,,-0.6351331106919427,35.0,3.762,Insufficient,,,,,
CMU_91551,CMU,4.342857143333333,98.6125,Male,,-0.14894839394458279,177.5357143,3.857285714,Poor,,,,,
CMU_92038,CMU,7.0045977016666665,100.0,Male,,-0.20969237734251583,58.03448276,3.777833333,Adequate,,,,,
CMU_92412,CMU,7.395,100.0,Male,,-0.04376810614841934,54.86666667,4.0,Adequate,,,,,
CMU_92515,CMU,6.646491228333333,100.0,Male,,-0.11542772631394746,62.68421053,4.0,Insufficient,,,,,
CMU_92552,CMU,5.706349206666667,78.335,Male,,-0.3979839532560269,99.80952381,3.500166667,Poor,,,,,
CMU_93002,CMU,6.517948718333333,92.860714275,Female,,-0.1125382935654441,29.03846154,3.380857143,Insufficient,,,,,
CMU_93485,CMU,6.987777778333333,91.666666675,Male,,-0.059739818257895365,19.76666667,3.888833333,Insufficient,,,,,
CMU_93699,CMU,5.577380951666667,88.891666675,Female,,-0.031768607366393815,43.71428571,3.4445,Poor,,,,,
CMU_94641,CMU,5.996551723333334,91.666666675,Male,,-0.23492086410024082,120.3793103,3.8002,Poor,,,,,
CMU_95543,CMU,6.053333333333333,98.6125,Male,,-0.0613014581228207,17.6,3.8335,Insufficient,,,,,
CMU_95559,CMU,5.858333333333333,79.170833325,Male,,-0.09836044754949534,65.46666667,3.111166667,Poor,,,,,
CMU_96613,CMU,7.810714285,91.670833325,Male,,-0.015588879564794052,48.96428571,3.666666667,Adequate,,,,,
CMU_97448,CMU,6.129885056666667,90.279166675,Male,,-0.10011079023108797,84.13793103,3.889,Insufficient,,,,,
CMU_97990,CMU,5.302083333333333,86.1125,Female,,-1.1989569125470319,49.5,3.611166667,Poor,,,,,
CMU_98462,CMU,6.012666666666666,84.720833325,Male,,-0.21355957700028877,65.36,3.389,Insufficient,,,,,
CMU_98700,CMU,7.125862068333333,93.054166675,Female,,-0.12038106851110432,34.51724138,3.8335,Adequate,,,,,
CMU_99733,CMU,5.405555555,80.554166675,Female,,-0.251100501955857,41.62962963,3.3335,Poor,,,,,
CMU_99978,CMU,6.390804598333333,90.283333325,Male,,-0.08739265787616687,44.34482759,3.722166667,Insufficient,,,,,
CMU_61,CMU,7.964912279999999,91.25,Female,,-0.04436960406548148,23.63157895,3.868181773,Adequate,,,,,
CMU_84390,CMU,5.461111111666667,80.554166675,Female,,-0.12408162096694447,42.0,3.277833333,Poor,,,,,
KGL_S1000,Kaggle,8.0,56.2,Female,23.0,,,,Adequate,0.0,85.0,6385.416666666667,2.3,8.0
KGL_S1001,Kaggle,4.6,100.0,Female,20.0,,,,Poor,6.9,97.3,7838.75,5.1,8.0
KGL_S1002,Kaggle,8.0,34.3,Male,21.0,,,,Adequate,1.4,94.8,4953.333333333333,4.4,1.0
KGL_S1003,Kaggle,9.2,26.8,Female,23.0,,,,Optimal,1.0,71.0,4222.916666666666,4.9,1.0
KGL_S1004,Kaggle,4.9,66.4,Female,19.0,,,,Poor,5.0,90.9,5553.749999999999,4.9,1.0
KGL_S1005,Kaggle,7.4,100.0,Male,24.0,,,,Adequate,7.2,82.9,6937.083333333334,1.3,4.0
KGL_S1006,Kaggle,6.5,89.8,Female,21.0,,,,Insufficient,5.6,85.8,6509.583333333333,2.9,4.0
KGL_S1007,Kaggle,4.6,72.6,Female,21.0,,,,Poor,4.3,77.7,7025.833333333332,3.0,8.0
KGL_S1008,Kaggle,7.1,78.9,Female,23.0,,,,Adequate,4.4,100.0,5760.416666666667,3.9000000000000004,1.0
KGL_S1009,Kaggle,7.5,100.0,Female,18.0,,,,Adequate,4.8,95.4,7926.666666666667,4.4,10.0
KGL_S1010,Kaggle,5.8,63.3,Female,19.0,,,,Poor,4.6,77.6,5679.583333333333,4.5,3.0
KGL_S1011,Kaggle,7.9,74.4,Male,23.0,,,,Adequate,3.9,71.7,4844.583333333333,4.9,1.0
KGL_S1012,Kaggle,4.5,76.9,Female,19.0,,,,Poor,3.7,81.1,7287.916666666666,2.5,9.0
KGL_S1013,Kaggle,4.7,75.8,Female,19.0,,,,Poor,3.4,89.3,7378.333333333333,5.4,10.0
KGL_S1014,Kaggle,6.7,78.9,Male,24.0,,,,Insufficient,2.4,87.4,7205.833333333334,2.2,9.0
KGL_S1015,Kaggle,6.5,74.0,Male,21.0,,,,Insufficient,3.1,97.5,6708.333333333334,6.0,7.0
KGL_S1016,Kaggle,5.6,55.2,Male,20.0,,,,Poor,1.0,92.9,6947.499999999999,0.8,8.0
KGL_S1017,Kaggle,7.5,70.8,Female,24.0,,,,Adequate,3.4,94.7,5419.583333333333,3.9000000000000004,1.0
KGL_S1018,Kaggle,7.1,43.9,Other,24.0,,,,Adequate,2.0,88.3,5561.666666666667,7.800000000000001,5.0
KGL_S1019,Kaggle,7.5,45.3,Male,19.0,,,,Adequate,1.8,71.1,4642.083333333333,4.9,2.0
KGL_S1020,Kaggle,6.4,58.5,Female,22.0,,,,Insufficient,3.8,83.0,5075.0,5.199999999999999,1.0
KGL_S1021,Kaggle,7.2,82.5,Male,21.0,,,,Adequate,5.6,95.6,6337.916666666666,4.5,3.0
KGL_S1022,Kaggle,6.0,98.7,Other,18.0,,,,Poor,4.9,84.5,7081.25,2.9,7.0
KGL_S1023,Kaggle,9.0,43.7,Female,24.0,,,,Optimal,1.1,90.0,4656.25,5.5,1.0
KGL_S1024,Kaggle,5.5,54.9,Female,20.0,,,,Poor,2.0,81.8,5367.916666666667,0.9,2.0
KGL_S1025,Kaggle,9.0,69.9,Male,22.0,,,,Optimal,4.9,74.7,5096.666666666667,7.6,2.0
KGL_S1026,Kaggle,6.5,73.5,Male,22.0,,,,Insufficient,2.0,83.8,5876.25,1.3,4.0
KGL_S1027,Kaggle,4.8,71.1,Male,18.0,,,,Poor,3.2,88.1,5598.333333333333,5.0,3.0
KGL_S1028,Kaggle,8.1,82.8,Male,24.0,,,,Optimal,4.3,78.4,5605.833333333334,4.8,3.0
KGL_S1029,Kaggle,6.7,75.7,Female,20.0,,,,Insufficient,2.0,82.6,6752.499999999999,7.0,10.0
KGL_S1030,Kaggle,7.5,70.6,Female,21.0,,,,Adequate,3.7,75.6,6212.916666666667,1.9,5.0
KGL_S1031,Kaggle,8.0,51.3,Other,17.0,,,,Adequate,1.5,96.2,5373.75,5.7,3.0
KGL_S1032,Kaggle,6.9,52.1,Other,20.0,,,,Insufficient,2.6,82.1,5885.833333333333,9.2,7.0
KGL_S1033,Kaggle,5.8,70.7,Female,18.0,,,,Poor,4.0,99.5,6862.5,2.0,5.0
KGL_S1034,Kaggle,7.7,51.2,Female,22.0,,,,Adequate,1.1,100.0,5937.5,2.8000000000000003,4.0
KGL_S1035,Kaggle,6.5,72.6,Female,21.0,,,,Insufficient,4.2,84.2,6052.916666666667,1.7,3.0
KGL_S1036,Kaggle,7.3,70.7,Female,20.0,,,,Adequate,3.5,74.9,5518.333333333334,5.6,4.0
KGL_S1037,Kaggle,3.9,59.4,Male,17.0,,,,Poor,4.3,64.1,5237.916666666667,2.5,2.0
KGL_S1038,Kaggle,7.0,58.1,Male,17.0,,,,Insufficient,3.8,70.3,4976.25,3.0999999999999996,1.0
KGL_S1039,Kaggle,5.7,82.3,Male,19.0,,,,Poor,5.5,71.3,5615.833333333333,5.4,3.0
KGL_S1040,Kaggle,8.5,69.7,Female,19.0,,,,Optimal,3.7,98.8,5542.916666666666,6.7,2.0
KGL_S1041,Kaggle,7.2,66.0,Female,23.0,,,,Adequate,2.9,86.2,5030.0,4.6,1.0
KGL_S1042,Kaggle,6.8,63.5,Male,18.0,,,,Insufficient,3.7,88.9,5180.833333333334,5.4,1.0
KGL_S1043,Kaggle,7.1,65.7,Female,24.0,,,,Adequate,4.3,62.8,5038.75,4.1000000000000005,2.0
KGL_S1044,Kaggle,5.3,78.5,Female,20.0,,,,Poor,3.6,73.0,7095.833333333333,2.2,9.0
KGL_S1045,Kaggle,8.4,75.1,Male,20.0,,,,Optimal,3.6,93.9,6409.999999999999,4.2,5.0
KGL_S1046,Kaggle,8.9,71.0,Male,24.0,,,,Optimal,2.4,87.9,6895.416666666667,5.3,9.0
KGL_S1047,Kaggle,7.0,59.7,Female,23.0,,,,Insufficient,2.5,83.5,6525.0,5.6,8.0
KGL_S1048,Kaggle,8.4,52.6,Female,22.0,,,,Optimal,1.4,90.6,6046.25,4.9,6.0
KGL_S1049,Kaggle,5.8,96.5,Female,22.0,,,,Poor,6.1,100.0,6020.833333333333,4.8,1.0
KGL_S1050,Kaggle,5.5,62.0,Female,23.0,,,,Poor,1.6,82.8,6976.25,4.1,10.0
KGL_S1051,Kaggle,6.5,59.7,Female,22.0,,,,Insufficient,2.5,85.7,6027.916666666667,3.7,5.0
KGL_S1052,Kaggle,7.0,48.4,Female,19.0,,,,Insufficient,2.4,86.9,4672.5,7.2,1.0
KGL_S1053,Kaggle,6.0,70.6,Female,20.0,,,,Poor,4.8,100.0,7177.083333333334,5.5,7.0
KGL_S1054,Kaggle,7.1,68.1,Female,23.0,,,,Adequate,3.1,64.0,6777.083333333334,4.5,10.0
KGL_S1055,Kaggle,6.9,87.2,Male,20.0,,,,Insufficient,5.4,91.8,7232.5,6.6,8.0
KGL_S1056,Kaggle,5.3,66.7,Male,24.0,,,,Poor,2.5,83.9,6909.999999999999,2.0,8.0
KGL_S1057,Kaggle,7.1,75.2,Male,17.0,,,,Adequate,3.9,90.7,6955.0,3.5999999999999996,7.0
KGL_S1058,Kaggle,7.5,46.4,Female,19.0,,,,Adequate,2.2,78.4,4793.333333333334,6.0,2.0
KGL_S1059,Kaggle,6.7,97.1,Female,21.0,,,,Insufficient,6.7,84.5,6758.333333333334,4.800000000000001,5.0
KGL_S1060,Kaggle,7.9,61.2,Female,19.0,,,,Adequate,1.7,92.1,5875.416666666666,2.7,4.0
KGL_S1061,Kaggle,5.0,75.0,Male,23.0,,,,Poor,4.0,100.0,6635.416666666666,4.3,5.0
KGL_S1062,Kaggle,7.1,94.7,Male,21.0,,,,Adequate,4.5,93.1,7567.083333333333,6.699999999999999,10.0
KGL_S1063,Kaggle,5.1,77.6,Male,17.0,,,,Poor,4.1,76.5,7006.25,4.9,9.0
KGL_S1064,Kaggle,5.2,68.6,Male,23.0,,,,Poor,3.2,80.8,5790.833333333333,3.8,4.0
KGL_S1065,Kaggle,5.7,69.6,Female,18.0,,,,Poor,3.3,80.5,6700.0,4.8,8.0
KGL_S1066,Kaggle,5.4,66.5,Male,20.0,,,,Poor,3.6,67.0,6393.75,5.1000000000000005,8.0
KGL_S1067,Kaggle,5.8,62.2,Male,17.0,,,,Poor,3.3,81.7,5209.166666666667,5.0,2.0
KGL_S1068,Kaggle,6.2,82.1,Female,20.0,,,,Insufficient,4.9,92.3,7015.833333333333,3.0,6.0
KGL_S1069,Kaggle,7.5,100.0,Male,22.0,,,,Adequate,6.8,72.3,6401.25,5.5,5.0
KGL_S1070,Kaggle,6.1,59.7,Female,18.0,,,,Insufficient,2.7,95.5,5637.5,3.0,2.0
KGL_S1071,Kaggle,4.6,55.1,Female,18.0,,,,Poor,1.4,89.9,7185.000000000001,3.4,10.0
KGL_S1072,Kaggle,7.9,77.1,Male,17.0,,,,Adequate,3.4,77.7,6077.916666666667,0.7,4.0
KGL_S1073,Kaggle,5.5,97.7,Female,18.0,,,,Poor,7.4,83.6,7100.416666666666,7.5,7.0
KGL_S1074,Kaggle,6.4,66.9,Female,21.0,,,,Insufficient,2.3,100.0,5583.333333333333,1.4,1.0
KGL_S1075,Kaggle,7.0,99.9,Female,18.0,,,,Insufficient,6.0,92.3,7745.0,5.4,9.0
KGL_S1076,Kaggle,6.7,100.0,Male,20.0,,,,Insufficient,6.0,85.1,7815.000000000001,5.4,10.0
KGL_S1077,Kaggle,7.8,57.2,Female,20.0,,,,Adequate,2.7,82.6,5190.0,1.7999999999999998,1.0
KGL_S1078,Kaggle,7.1,77.3,Female,23.0,,,,Adequate,4.4,85.8,6395.0,4.0,5.0
KGL_S1079,Kaggle,5.5,91.6,Male,20.0,,,,Poor,5.9,79.9,6841.249999999999,6.1,7.0
KGL_S1080,Kaggle,9.1,70.7,Male,23.0,,,,Optimal,2.9,64.0,6245.833333333334,4.4,8.0
KGL_S1081,Kaggle,6.7,57.6,Other,20.0,,,,Insufficient,3.2,100.0,5312.5,8.2,2.0
KGL_S1082,Kaggle,6.3,60.2,Female,21.0,,,,Insufficient,2.6,86.6,5696.25,4.9,4.0
KGL_S1083,Kaggle,7.7,50.5,Male,24.0,,,,Adequate,2.0,89.0,5266.666666666666,3.6,2.0
KGL_S1084,Kaggle,6.8,51.3,Female,23.0,,,,Insufficient,2.5,84.4,5505.833333333334,6.0,4.0
KGL_S1085,Kaggle,7.0,53.5,Male,19.0,,,,Insufficient,1.7,77.6,5752.5,5.2,6.0
KGL_S1086,Kaggle,9.5,79.2,Male,22.0,,,,Optimal,3.6,83.1,6442.083333333333,3.6999999999999997,6.0
KGL_S1087,Kaggle,6.2,47.2,Male,17.0,,,,Insufficient,2.3,69.0,5006.25,1.9,2.0
KGL_S1088,Kaggle,6.1,73.4,Male,20.0,,,,Insufficient,3.9,100.0,6354.166666666667,4.4,4.0
KGL_S1089,Kaggle,6.6,41.1,Male,18.0,,,,Insufficient,1.2,72.7,5192.5,3.6,4.0
KGL_S1090,Kaggle,7.8,77.8,Male,24.0,,,,Adequate,4.0,74.7,4950.833333333333,4.8,1.0
KGL_S1091,Kaggle,4.7,63.4,Female,20.0,,,,Poor,4.8,80.6,5348.333333333333,6.4,2.0
KGL_S1092,Kaggle,4.1,43.9,Male,18.0,,,,Poor,0.5,97.9,5457.916666666667,3.3,3.0
KGL_S1093,Kaggle,5.8,70.2,Male,22.0,,,,Poor,4.1,85.1,6158.75,5.5,5.0
KGL_S1094,Kaggle,4.5,81.3,Female,22.0,,,,Poor,5.3,72.6,7085.833333333333,3.2,8.0
KGL_S1095,Kaggle,6.0,50.2,Male,22.0,,,,Poor,1.7,97.5,6281.25,4.9,6.0
KGL_S1096,Kaggle,7.1,87.9,Female,18.0,,,,Adequate,6.0,92.3,6349.166666666668,4.4,3.0
KGL_S1097,Kaggle,5.4,80.9,Male,20.0,,,,Poor,4.1,90.4,6801.666666666667,3.0,6.0
KGL_S1098,Kaggle,4.8,63.9,Male,22.0,,,,Poor,2.4,92.2,6732.083333333332,3.1,7.0
KGL_S1099,Kaggle,6.6,65.6,Male,21.0,,,,Insufficient,3.4,100.0,6572.916666666667,6.1,6.0
KGL_S1100,Kaggle,7.5,93.2,Male,23.0,,,,Adequate,4.3,100.0,7927.083333333334,4.5,10.0
KGL_S1101,Kaggle,4.5,74.0,Male,18.0,,,,Poor,3.6,78.1,6192.083333333333,4.9,6.0
KGL_S1102,Kaggle,7.5,60.8,Male,18.0,,,,Adequate,4.3,100.0,5645.833333333334,4.8,1.0
KGL_S1103,Kaggle,7.5,50.4,Male,20.0,,,,Adequate,2.1,88.8,5459.583333333333,4.3,3.0
KGL_S1104,Kaggle,7.6,74.3,Male,18.0,,,,Adequate,3.8,90.0,6687.5,5.8,7.0
KGL_S1105,Kaggle,8.0,32.8,Male,18.0,,,,Adequate,1.4,68.1,4681.666666666666,7.8,4.0
KGL_S1106,Kaggle,9.1,82.3,Male,22.0,,,,Optimal,3.3,83.3,6145.0,1.2000000000000002,4.0
KGL_S1107,Kaggle,6.1,60.4,Male,20.0,,,,Insufficient,2.1,76.9,6162.083333333334,4.3,7.0
KGL_S1108,Kaggle,6.6,60.0,Female,22.0,,,,Insufficient,2.4,93.3,7165.833333333333,4.0,9.0
KGL_S1109,Kaggle,6.0,77.5,Female,23.0,,,,Poor,5.4,95.7,6007.083333333332,4.9,2.0
KGL_S1110,Kaggle,6.5,86.5,Male,24.0,,,,Insufficient,5.1,64.3,6951.25,4.5,9.0
KGL_S1111,Kaggle,8.3,76.9,Female,23.0,,,,Optimal,4.4,84.8,6005.416666666667,2.7,3.0
KGL_S1112,Kaggle,4.9,43.9,Female,24.0,,,,Poor,1.9,96.2,6332.083333333333,4.5,6.0
KGL_S1113,Kaggle,5.5,51.3,Male,22.0,,,,Poor,3.0,83.1,5671.25,5.1,4.0
KGL_S1114,Kaggle,8.2,83.3,Female,23.0,,,,Optimal,5.3,92.3,5953.333333333333,2.0,1.0
KGL_S1115,Kaggle,7.7,82.7,Female,20.0,,,,Adequate,3.7,88.5,7264.583333333334,4.5,9.0
KGL_S1116,Kaggle,6.1,94.8,Male,17.0,,,,Insufficient,7.0,88.4,7001.666666666668,6.4,6.0
KGL_S1117,Kaggle,7.5,80.8,Male,22.0,,,,Adequate,4.1,82.3,7099.166666666668,3.0,8.0
KGL_S1118,Kaggle,6.9,58.3,Female,24.0,,,,Insufficient,3.8,72.8,5070.0,5.199999999999999,2.0
KGL_S1119,Kaggle,8.3,66.3,Female,21.0,,,,Optimal,3.0,73.8,6147.083333333333,5.5,7.0
KGL_S1120,Kaggle,6.6,87.9,Male,24.0,,,,Insufficient,3.7,92.1,6937.916666666666,1.3,6.0
KGL_S1121,Kaggle,7.7,60.5,Male,21.0,,,,Adequate,3.3,85.2,5452.916666666667,3.5,2.0
KGL_S1122,Kaggle,9.7,84.8,Male,18.0,,,,Optimal,4.6,83.6,5642.083333333333,3.9,2.0
KGL_S1123,Kaggle,7.2,77.0,Female,23.0,,,,Adequate,4.9,80.8,6113.75,4.1,4.0
KGL_S1124,Kaggle,6.6,61.7,Female,21.0,,,,Insufficient,2.3,81.9,5818.333333333333,2.0,4.0
KGL_S1125,Kaggle,7.4,44.0,Male,24.0,,,,Adequate,1.5,95.5,5262.5,6.6,3.0
KGL_S1126,Kaggle,6.1,42.4,Male,18.0,,,,Insufficient,0.7,81.6,6185.833333333333,4.8,8.0
KGL_S1127,Kaggle,9.4,88.0,Female,17.0,,,,Optimal,4.3,71.6,6540.000000000001,3.8000000000000003,7.0
KGL_S1128,Kaggle,6.7,48.7,Male,20.0,,,,Insufficient,1.8,92.4,5382.916666666667,2.9000000000000004,2.0
KGL_S1129,Kaggle,6.2,26.8,Male,20.0,,,,Insufficient,0.3,83.0,4793.75,5.7,3.0
KGL_S1130,Kaggle,5.5,81.6,Female,20.0,,,,Poor,4.1,85.3,7153.333333333333,8.0,10.0
KGL_S1131,Kaggle,7.8,100.0,Female,21.0,,,,Adequate,7.2,100.0,8364.583333333332,3.7,9.0
KGL_S1132,Kaggle,7.5,74.0,Female,17.0,,,,Adequate,3.5,84.8,5995.0,5.800000000000001,5.0
KGL_S1133,Kaggle,5.9,78.4,Female,21.0,,,,Poor,4.8,87.9,5812.083333333334,3.7,2.0
KGL_S1134,Kaggle,7.2,70.7,Male,23.0,,,,Adequate,3.6,73.2,5621.666666666667,2.0,3.0
KGL_S1135,Kaggle,4.7,74.3,Male,21.0,,,,Poor,3.4,82.8,6892.916666666666,3.7,8.0
KGL_S1136,Kaggle,6.7,67.6,Female,17.0,,,,Insufficient,4.9,91.1,6110.833333333333,6.6,4.0
KGL_S1137,Kaggle,7.0,64.7,Male,17.0,,,,Insufficient,3.1,69.4,4860.0,5.0,2.0
KGL_S1138,Kaggle,8.5,64.1,Male,23.0,,,,Optimal,3.9,87.0,5591.666666666667,3.8,2.0
KGL_S1139,Kaggle,5.6,83.5,Male,17.0,,,,Poor,4.0,86.0,6587.5,3.8,6.0
KGL_S1140,Kaggle,5.0,63.4,Male,24.0,,,,Poor,2.5,85.4,6530.833333333334,6.0,8.0
KGL_S1141,Kaggle,5.4,96.2,Male,17.0,,,,Poor,5.0,95.4,7457.916666666667,2.1,7.0
KGL_S1142,Kaggle,4.9,65.4,Male,20.0,,,,Poor,3.2,88.3,5957.5,4.0,4.0
KGL_S1143,Kaggle,8.1,62.0,Male,24.0,,,,Optimal,2.4,99.8,5630.416666666666,3.5,2.0
KGL_S1144,Kaggle,8.4,74.0,Male,24.0,,,,Optimal,4.3,75.1,6700.416666666666,7.9,9.0
KGL_S1145,Kaggle,6.9,46.7,Female,23.0,,,,Insufficient,2.2,86.4,5160.000000000001,9.2,4.0
KGL_S1146,Kaggle,8.0,75.5,Female,19.0,,,,Adequate,3.5,85.8,7040.833333333333,5.6,9.0
KGL_S1147,Kaggle,6.7,78.1,Female,19.0,,,,Insufficient,3.5,74.3,5867.916666666667,4.5,5.0
KGL_S1148,Kaggle,6.4,85.2,Female,17.0,,,,Insufficient,5.1,94.6,6969.166666666666,6.800000000000001,7.0
KGL_S1149,Kaggle,6.1,75.4,Female,24.0,,,,Insufficient,4.2,100.0,6562.5,5.4,5.0
KGL_S1150,Kaggle,6.1,64.2,Male,19.0,,,,Insufficient,3.5,84.8,5578.333333333333,2.6,2.0
KGL_S1151,Kaggle,4.6,69.7,Female,19.0,,,,Poor,4.7,90.1,6502.499999999999,7.0,6.0
KGL_S1152,Kaggle,6.8,90.3,Female,17.0,,,,Insufficient,5.6,85.8,6842.916666666668,6.8999999999999995,7.0
KGL_S1153,Kaggle,6.5,81.4,Female,19.0,,,,Insufficient,4.3,77.9,6447.500000000001,3.8,6.0
KGL_S1154,Kaggle,7.4,65.0,Male,21.0,,,,Adequate,3.5,66.8,5159.583333333333,4.699999999999999,3.0
KGL_S1155,Kaggle,6.6,57.3,Male,18.0,,,,Insufficient,1.5,77.9,6707.916666666667,5.3,10.0
KGL_S1156,Kaggle,6.3,57.7,Male,23.0,,,,Insufficient,1.9,71.1,6131.666666666666,5.2,8.0
KGL_S1157,Kaggle,5.5,56.7,Male,18.0,,,,Poor,3.0,100.0,6114.583333333334,2.5,3.0
KGL_S1158,Kaggle,6.6,62.3,Female,17.0,,,,Insufficient,2.6,83.8,5886.666666666667,4.8,5.0
KGL_S1159,Kaggle,7.4,77.9,Female,20.0,,,,Adequate,3.2,81.5,6870.833333333333,5.6000000000000005,9.0
KGL_S1160,Kaggle,5.1,65.2,Male,23.0,,,,Poor,3.6,93.9,6326.666666666667,5.0,5.0
KGL_S1161,Kaggle,6.6,76.8,Other,17.0,,,,Insufficient,4.3,73.8,6553.333333333333,4.2,7.0
KGL_S1162,Kaggle,6.8,83.8,Female,24.0,,,,Insufficient,3.4,77.3,6567.916666666666,3.1,7.0
KGL_S1163,Kaggle,5.6,70.6,Male,20.0,,,,Poor,4.2,85.7,6080.0,6.6,5.0
KGL_S1164,Kaggle,5.8,63.1,Male,18.0,,,,Poor,3.6,95.3,5559.583333333333,5.5,2.0
KGL_S1165,Kaggle,6.8,39.0,Male,17.0,,,,Insufficient,0.5,90.0,5520.833333333334,5.6,5.0
KGL_S1166,Kaggle,5.1,66.7,Male,24.0,,,,Poor,2.1,87.5,6562.5,3.0,7.0
KGL_S1167,Kaggle,6.9,72.2,Male,23.0,,,,Insufficient,3.3,85.8,6749.166666666668,3.2,7.0
